60,0.002869,0.002872,0.002872,0.026726,0.178136,0.178136,1.815113,1.815865,1.815865,0.000000,
21,0.002595,0.002607,0.002607,0.022447,0.067362,0.067362,1.815610,1.815996,1.815996,0.000000,
23,0.002801,0.002813,0.002814,0.022578,0.073237,0.073237,1.815643,1.815894,1.815894,0.000000,
35,0.005448,0.005458,0.005458,0.026703,0.103144,0.103144,1.815487,1.816004,1.816004,0.000000,
29,0.005369,0.005379,0.005380,0.026370,0.086300,0.086300,1.815495,1.816233,1.816233,0.000000,
38,0.005249,0.005258,0.005258,0.027037,0.112194,0.112194,1.815844,1.816664,1.816664,0.000000,
41,0.005498,0.005510,0.005511,0.026251,0.123996,0.123996,1.815401,1.815760,1.815760,0.000000,
52,0.005239,0.005247,0.005248,0.026966,0.155035,0.155035,1.815807,1.817793,1.817794,0.000000,
56,0.002793,0.002797,0.002797,0.026615,0.168826,0.168826,1.815323,1.820789,1.820789,0.000000,
48,0.005464,0.005472,0.005472,0.026385,0.143080,0.143080,1.815512,1.825470,1.825470,0.000000,
24,0.005210,0.005221,0.005221,0.025817,0.072774,0.072774,1.815409,1.824119,1.824119,0.000000,32,0.005377,0.005388,0.005388,0.026124,0.094463,0.094464,1.815478,1.825505,1.825505,0.000000,
63,0.002414,0.002421,0.002422,0.027271,0.420979,0.420980,2.525443,2.525700,2.525700,0.000000,
50,0.002455,0.002459,0.002459,0.030415,0.378943,0.378944,2.526601,2.526888,2.526889,0.000000,
27,0.004856,0.004865,0.004865,0.023314,0.305731,0.305731,2.526965,2.527348,2.527348,0.000000,
7,0.004795,0.004803,0.004803,0.024358,0.024813,0.024814,2.527619,2.528060,2.528060,0.000000,

35,0.007550,0.007558,0.007558,0.031025,0.329045,0.329045,2.527046,2.527480,2.527480,0.000000,
41,0.007332,0.007341,0.007341,0.031310,0.349851,0.349852,2.527178,2.527612,2.527612,0.000000,
54,0.001576,0.001587,0.001587,0.027211,0.388282,0.388282,2.526618,2.534494,2.534494,0.000000,
30,0.007567,0.007575,0.007575,0.030080,0.312477,0.312477,2.526817,2.533069,2.533069,0.000000,
28,0.004825,0.004834,0.004834,0.023746,0.309411,0.309411,2.527119,2.533903,2.533903,0.000000,
8,0.004767,0.004776,0.004776,0.023605,0.024652,0.024653,2.527716,2.535906,2.535906,0.000000,

48,0.002434,0.002437,0.002438,0.030323,0.372760,0.372760,2.526537,2.546436,2.546436,0.000000,
32,0.007278,0.007286,0.007286,0.030249,0.318904,0.318904,2.526704,2.546498,2.546498,0.000000,
0,0.004768,0.005436,0.005494,0.023101,0.421860,0.421860,2.527393,2.547698,2.547699,0.000000,
63,0.001609,0.001618,0.001618,0.019749,0.430254,0.430254,2.529978,2.530036,2.530036,0.000000,
33,0.005399,0.005410,0.005410,0.020162,0.335077,0.335077,2.530846,2.531387,2.531387,0.000000,
10,0.005644,0.005652,0.005653,0.016447,0.017944,0.017944,2.531745,2.532483,2.532483,0.000000,
