73,0.001488,0.001497,0.001499,0.029260,0.250103,0.250104,59.385838,59.388565,59.388565,0.000000,7364,0.001296,0.001312,0.001313,0.029352,0.182435,0.182436,59.386897,59.390392,59.390392,0.000000,
,0.009708,0.009871,0.009902,0.045972,0.620497,0.620498,59.417232,59.421051,59.421054,0.000000,
92,0.022312,0.022325,0.022326,0.054055,0.418271,0.418272,58.875468,58.878480,58.878481,0.000000,
4121,0.001289,0.001294,0.001294,0.077246,0.598241,0.598241,58.899240,58.902224,58.902224,0.000000,
,0.002721,0.002889,0.002929,0.061621,0.631633,0.631634,58.901253,58.905751,58.905753,0.000000,
66,0.018039,0.018060,0.018060,0.050472,0.221478,0.221479,58.856663,58.859897,58.859897,0.000000,

8,0.003644,0.003647,0.003648,0.054700,0.055357,0.055357,58.877649,58.881675,58.881675,0.000000,

0,0.003822,0.003979,0.004018,0.054718,0.614304,0.614305,58.878026,58.882167,58.882169,0.000000,
11,0.002736,0.002740,0.002741,0.043999,0.044605,0.044606,59.359763,59.362879,59.362879,0.000000,237,0.003395,0.003405,0.003407,0.010374,0.048627,0.048628,59.326356,59.329118,59.329118,0.000000,161,0.003387,0.003396,0.003397,0.011682,0.213974,0.213975,59.326821,59.329605,59.329605,0.000000,484,0.004794,0.004798,0.004798,0.040658,0.365787,0.365788,59.357721,59.360742,59.360743,0.000000,
71,0.004816,0.004820,0.004820,0.040467,0.296954,0.296954,59.357547,59.359955,59.359955,0.000000,
98,0.003978,0.003983,0.003984,0.041104,0.467074,0.467075,59.417562,59.420893,59.420893,0.000000,
1120,0.003556,0.003559,0.003559,0.042187,0.586966,0.586967,59.418253,59.422031,59.422031,0.000000,
13,0.007473,0.007480,0.007480,0.041548,0.042473,0.042474,59.421026,59.422861,59.422861,0.000000,
54,0.007284,0.007293,0.007293,0.023938,0.206820,0.206822,59.401125,59.403913,59.403913,0.000000,
61,0.006746,0.006760,0.006761,0.021144,0.256294,0.256295,59.399421,59.401898,59.401899,0.000000,
