num_cities,num_procs,speed,num_cores,milestone,length,route
6,2,0.012831,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,4,0.009607,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,1,0.001378,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,3,0.002056,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,5,0.015204,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,8,0.015986,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,3,0.545933,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,1,0.507469,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,7,0.021231,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,2,0.463490,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,6,0.704838,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,5,0.866915,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,2,1.522947,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,6,0.022276,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,9,0.011167,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,1,1.181204,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.655759,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,10,0.063854,0,Milestone 2,1568.914868,0 1 5 3 4 2 
14,1,2.073576,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,8,1.708658,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,3,1.960816,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,16,0.052454,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,4,2.331163,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,7,1.915858,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,4,0.001647,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,1,0.002607,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,1,0.001211,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,3,0.003074,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,1,0.000697,0,Milestone 2,1568.914868,0 2 4 3 5 1 
12,9,1.668032,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,2,0.002531,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,4,0.007521,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,1,0.002624,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,2,0.001623,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,1,0.002227,0,Milestone 2,1568.914868,0 2 4 3 5 1 
13,6,2.654847,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,7,0.006020,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,10,1.563571,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,10,0.012651,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,1,0.348273,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,6,0.008082,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,5,0.009502,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,16,1.034135,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,6,0.508228,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,1,0.337397,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,1,0.368040,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,16,3.029594,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,6,0.022237,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,4,0.008091,0,Milestone 2,1568.914868,0 2 4 3 5 1 
12,1,0.337058,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,10,0.011637,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,16,0.017598,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,6,0.009775,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,3,0.018013,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,8,0.008546,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,16,0.010101,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,3,0.004488,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,4,0.073732,0,Milestone 2,1568.914868,0 2 4 3 5 1 
12,7,0.857618,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,5,0.011074,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,6,0.018702,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,4,0.004197,0,Milestone 2,1568.914868,0 2 4 3 5 1 
12,4,0.343557,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.837924,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,5,0.011172,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,2,0.014038,0,Milestone 2,1568.914868,0 2 4 3 5 1 
13,5,3.058144,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,3,0.538727,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,10,0.011076,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,32,0.010991,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,2,0.003637,0,Milestone 2,1568.914868,0 2 4 3 5 1 
12,2,0.453361,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.265423,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,0.399741,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,2,4.459295,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,9,0.019279,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,3,0.374253,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,16,0.020889,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,8,0.010397,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,3,0.002148,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,3,1.070874,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,2,0.227264,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,9,0.005987,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,6,0.281213,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,8,0.006568,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,4,1.202219,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,7,0.009774,0,Milestone 2,1568.914868,0 1 5 3 4 2 
14,3,5.023657,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
12,5,0.470635,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,2,0.290191,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,6,0.368004,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,1,0.655613,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,9,0.017297,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,1,0.723792,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
12,2,0.772810,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,6,1.019856,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,16,0.017337,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,2,2.031367,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,2,0.001901,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,10,0.015587,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,16,0.452647,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,7,0.005395,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,6,0.790038,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
13,8,5.594428,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,7,0.005261,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,7,1.048540,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,1,1.680298,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,9,1.779149,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,3,0.904134,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.484181,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,3,0.047154,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,8,1.632448,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,7,1.061254,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,1.769764,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,3,0.588168,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,1.010377,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,7,0.012636,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,5,0.821305,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.344517,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
12,8,0.611395,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,2,0.477780,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.693334,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.066378,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,4,2.151449,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,32,0.009479,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,8,0.018477,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,4,1.116941,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,4,0.529888,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,1,2.011091,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,0.979736,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,1.939908,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,5,0.014904,0,Milestone 2,1568.914868,0 1 5 3 4 2 
15,1,6.817908,0,Milestone 2,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.915129,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.666037,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,9,0.008033,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,10,1.583381,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,6,0.023809,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,5,0.865999,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,5,2.222263,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,32,0.854074,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,8,0.984828,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,16,0.895556,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,16,0.451807,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,8,1.776679,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,7,1.629068,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,2,1.605262,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,1,1.982434,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
6,32,0.014077,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,9,1.724959,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,9,0.027548,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,5,1.604828,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,9,1.021291,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,32,0.042393,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,64,0.009706,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,10,1.653694,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,5,1.673882,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,4,2.880191,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,8,0.025103,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,1,0.279236,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,4,2.355062,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,32,1.399278,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,1,2.038184,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
6,16,0.028458,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,6,1.648953,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,2,0.001669,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,5,0.010936,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,1,0.000901,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,32,0.011336,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,2,2.548219,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,6,2.495863,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,7,0.003182,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,7,1.830836,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,32,0.494399,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
13,4,2.312054,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,16,0.008428,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,6,2.640283,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,32,0.020824,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,7,5.337816,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,32,0.072811,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,6,0.001698,0,Milestone 2,1568.914868,0 1 5 3 4 2 
14,2,3.152034,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,7,2.770691,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,3,0.967402,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,1,2.204570,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.263446,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,5,2.831424,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,32,1.356535,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,5.592534,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,3,0.011699,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,5,0.021352,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,9,0.011984,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,10,0.006583,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,6,2.186719,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,4,0.016177,0,Milestone 2,1568.914868,0 2 4 3 5 1 
12,2,0.305271,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,32,1.010568,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,9,1.627455,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,3,2.967784,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,10,0.004780,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,6,0.127682,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,64,0.012084,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,10,2.659890,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,3.148924,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,8,3.628700,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,16,1.489998,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,8,2.838978,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,8,0.002536,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,64,0.048825,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,64,0.005831,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,32,1.315859,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,2.851119,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,10,2.828066,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,3,3.406941,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,2,1.407538,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,3,0.632710,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,0.673649,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,4,3.531575,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
12,32,1.029405,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,4,0.001458,0,Milestone 2,1568.914868,0 2 4 3 5 1 
12,9,0.999947,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,6,1.776479,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,3,1.864789,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,2,0.743258,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,9,0.002235,0,Milestone 2,1568.914868,0 1 5 3 4 2 
14,3,3.570080,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,2,4.059916,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,64,1.642298,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,16,1.036372,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
15,1,5.165421,0,Milestone 2,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
6,1,0.033224,0,Milestone 2,1568.914868,0 2 4 3 5 1 
13,10,5.476981,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,32,3.509960,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,8,0.004758,0,Milestone 2,1568.914868,0 1 5 3 4 2 
14,7,3.882037,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,1,1.112267,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
12,64,0.632866,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,10,0.014527,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,32,0.977824,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,64,0.523039,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
6,7,0.004985,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,16,0.859044,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,64,0.435600,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
14,7,3.702555,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,6,1.247961,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,6,5.268508,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,16,2.803697,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,3,4.808944,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,32,3.056175,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,7,7.453202,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,3,5.418081,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,6,0.020097,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,64,2.603270,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,2,5.416308,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
12,64,0.900916,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
14,5,9.546253,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,16,1.422190,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,2,5.226925,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,5,1.680814,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,1,2.055640,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.329821,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,32,1.374760,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,5,3.105907,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,1,0.380984,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,4,6.968372,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,3,5.577786,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
12,6,0.240586,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
13,2,0.764510,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,7,5.367794,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,10,0.514710,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,5,4.992519,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,8,4.722937,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,7,6.153460,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,9,0.569594,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
14,2,3.853735,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,64,1.714434,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,8,5.966409,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,4,2.055083,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,16,1.529207,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,7,5.543328,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
6,64,0.054647,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,3,0.157140,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,3,0.330908,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,16,0.010434,0,Milestone 2,1568.914868,0 1 5 3 4 2 
13,8,5.618753,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
12,7,0.599172,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,10,1.971612,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,5.595239,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,3,1.111558,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,4,6.678431,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,4,1.244451,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,16,5.788655,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,1,7.372253,0,Milestone 2,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
6,1,0.000287,0,Milestone 2,1568.914868,0 2 4 3 5 1 
12,16,0.462976,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
13,16,1.348330,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,6,9.420057,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
13,10,5.801469,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,10,5.947493,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,2,3.427071,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
12,8,0.881756,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.703633,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,9,5.554614,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
