num_cities,num_procs,speed,num_cores,milestone,length,route
12,128,0.292254,0,Milestone 3,1773.598543,0 10 1 9 5 7 11 8 3 4 6 2 
12,128,0.284537,0,Milestone 3,1773.598543,0 10 1 9 5 7 11 8 3 4 6 2 
12,128,0.291850,0,Milestone 3,1773.598543,0 10 1 9 5 7 11 8 3 4 6 2 
6,6,0.005402,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,8,0.006807,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,1,0.002819,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.002911,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.004883,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,3,0.005196,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,5,0.006080,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,2,0.004865,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,7,0.006974,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,1,0.000712,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,2,0.002810,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,2,0.002868,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,9,0.006910,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,1,0.000581,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.004058,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,5,0.005094,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.007774,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,1,0.000731,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.002765,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,2,0.001792,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,2,0.002203,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,1,0.000568,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.027397,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.017205,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.002560,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.003926,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,7,0.018459,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.089088,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.003303,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,1,0.001151,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,9,0.021056,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,2,0.002141,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,10,0.017735,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.018421,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,5,0.016906,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,8,0.033514,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,7,0.006026,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,2,0.001494,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,4,0.004876,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,1,0.001119,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,1,0.000813,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,1,0.001245,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.042364,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.003223,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,5,0.017344,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,9,0.029118,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.004965,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.025279,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.020566,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,8,0.026969,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,1,0.000804,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.015067,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,5,0.017544,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,7,0.020107,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.004082,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,2,0.008844,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,5,0.004548,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.011791,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,2,0.006993,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,8,0.023104,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.003209,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.041475,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,7,0.017510,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,2,0.006531,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,9,0.025492,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.031101,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.003156,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.009222,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,8,0.023588,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,9,0.028848,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.016839,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.003381,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,7,0.021695,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.007130,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,16,0.043846,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.021971,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,4,0.002480,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,8,0.020239,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,3,0.009817,0,Milestone 3,1568.914868,0 1 5 3 4 2 
6,9,0.028527,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,5,0.011531,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,5,0.014658,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.015403,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.029791,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,5,0.016122,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,7,0.019827,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.041316,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,8,0.025545,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,9,0.015211,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.016610,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.026827,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,7,0.018829,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,9,0.015640,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,8,0.024910,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.037377,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.014581,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,8,0.015869,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,7,0.017299,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,5,0.012588,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,9,0.022541,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.038830,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,6,0.010133,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.084898,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.023618,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.038648,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.023461,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.078299,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,8,0.004589,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.039597,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,7,0.020670,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,9,0.019946,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.173092,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.080213,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,10,0.026746,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,16,0.039793,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.078443,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.162784,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.087445,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.081073,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.079772,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.095201,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,32,0.079695,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.153228,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.146681,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.150294,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.176762,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.151049,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.185840,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.146306,0,Milestone 3,1568.914868,0 2 4 3 5 1 
6,64,0.152153,0,Milestone 3,1568.914868,0 2 4 3 5 1 
13,6,0.444747,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,7,0.374309,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,5,0.414046,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,0.452192,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,8,0.435875,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,4,0.586944,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,10,0.430385,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,9,0.437805,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,4,0.609012,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,0.618828,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,0.853198,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,16,0.342474,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,5,0.641407,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,2,0.803560,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,32,0.303293,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,2,0.823874,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,6,0.521880,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,0.826044,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.146870,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,1.141967,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,7,0.388979,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,0.560481,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,4,0.569108,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,2,0.733185,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,8,0.410500,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,9,0.408486,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,6,0.517391,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,0.659762,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,0.810293,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,4,0.554791,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,0.540045,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,5,0.623231,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,0.974962,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,4,0.589062,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,8,0.454430,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,2,0.831566,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,16,0.338884,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,7,0.495357,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,0.838020,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,1,0.752480,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,5,0.615187,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,2,0.792050,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,10,0.474857,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,0.623199,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,4,0.570481,0,Milestone 3,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
