num_cities,num_procs,speed,num_cores,CPU
11,1,0.000697,1,Cluster,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
11,1,0.000725,1,Cluster,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
11,1,0.000567,1,Cluster,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
11,1,0.000436,1,Cluster,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
11,1,0.080777,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.038478,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.154867,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.036401,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.049101,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.067187,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.055047,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.052236,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.045328,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.049223,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.043996,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.066327,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.035155,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.040630,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.040501,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.048813,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.055675,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.054304,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.029758,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.043676,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.036672,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.039287,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.052397,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.044679,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.062425,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.067988,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.046118,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.041481,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.038167,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.045657,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.052378,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.092203,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.041519,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.056086,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.047280,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.126702,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.067443,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.034418,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.043445,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.078318,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.049326,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.108640,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.068702,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.063444,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.073808,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.067806,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.043082,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.049396,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.068910,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.046056,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.043579,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.048087,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.066007,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.100517,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.058323,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.064556,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.070222,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.061952,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.037978,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.054342,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.045250,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.042672,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.053117,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.083721,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.034465,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.058558,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.079118,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.083629,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.043354,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.069843,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.116725,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.089698,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.261767,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.129780,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.146878,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.212772,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.119923,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.119476,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,9.282680,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,8.158143,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.107228,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.132846,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.178968,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.127951,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.136286,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.097003,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.075625,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.181051,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.172248,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,10.807374,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.192428,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.116679,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.064504,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.105459,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.109531,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.120973,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.160019,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.160446,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.161479,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.129338,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
